Rank,AdvRollNo,InsCode,BranchCode
1404,5055478,113,4114
1405,6030160,105,4111
1406,2025261,112,4188
1407,5035165,106,4170
1408,1071126,119,4110
1409,2004398,119,4110
1410,3025389,105,4111
1411,6062051,110,4101
1412,4005323,104,4109
1413,6068148,110,4117
1414,6058093,110,4117
1415,1099037,110,4101
1416,2042061,106,4125
1417,6064473,110,4117
1418,7048204,109,4101
1419,2040005,115,4124
1420,2067004,102,4109
1421,1076124,116,4111
1422,1055017,104,5210
1423,5045192,106,4125
1424,2074004,115,4124
1425,6091310,121,4110
1426,1003108,109,4125
1427,6086018,121,4110
1428,5007388,102,4128
1429,2072135,104,4111
1430,1055430,106,4125
1431,5029184,106,4125
1432,6041001,121,4110
1433,2060097,104,4109
1434,1088032,110,4101
1435,2065208,104,4111
1436,3013015,104,5210
1437,3038163,116,4111
1438,1010055,103,4187
1439,3025737,102,4109
1440,1115009,116,5216
1442,2045251,102,4109
1443,6063482,119,4110
1444,1073403,110,4101
1445,2051167,102,4109
1446,1100057,114,5305
1447,2058310,114,4114
1448,2074174,113,4114
1449,6087137,102,4198
1450,3012077,114,4114
1451,2022247,109,4101
1452,4018096,104,4136
1453,5063108,111,4111
1454,4058051,109,4125
1455,4005088,109,4202
1456,3039149,102,4109
1457,6067107,102,4117
1458,6041293,101,4110
1459,2060104,116,4111
1460,4046152,102,4109
1461,2043499,104,4111
1462,2064039,102,4109
1463,1124095,116,4111
1464,2073118,109,4125
1465,6061080,110,4101
1466,5022026,116,4111
1467,6071055,110,4111
1468,6063222,113,4125
1470,6041234,123,4110
1471,1077224,102,4125
1474,4041221,109,4125
1477,5051041,101,4114
1478,3026363,102,4117
1479,2071190,102,4109
1481,1081028,109,4101
1482,3041166,105,4111
1483,7004004,105,4111
1484,1082138,104,4111
1485,6062382,110,5227
1486,1018224,109,4125
1488,1079131,110,5227
1489,1056078,102,4117
1490,2059391,102,4109
1491,1034078,113,4114
1492,2072261,109,4125
1493,2045118,122,4110
1494,2009436,109,4125
1495,2070156,102,4117
1496,6118342,106,4125
1497,6079411,106,4125
1498,4015215,109,4125
1499,6076398,120,4110
1500,6063137,102,4117
1501,7025053,120,4110
1502,3025188,104,4109
1503,6060460,110,4101
1504,1080202,102,4206
1505,2060126,123,4110
1506,1087045,104,4136
1507,6087293,105,4111
1508,4030042,113,4125
1509,3011456,109,4125
1510,2050408,102,4109
1511,2053352,113,4125
1512,3021358,109,4125
1513,2002077,109,4125
1514,1033110,110,4107
1515,2006271,102,4117
1516,3010032,118,4110
1517,1065125,113,4114
1518,1013156,101,4114
1519,2071457,105,4111
1520,6048208,104,4117
1521,6041141,101,4114
1522,3024435,102,4109
1523,4037183,122,4110
1524,3003597,102,4109
1526,2052372,123,4110
1528,7034005,101,4114
1529,6071328,109,4125
1530,3032100,117,4114
1531,4004047,102,4198
1532,7044215,113,4125
1534,3043079,102,4109
1536,6036418,101,4114
1537,1078253,109,4107
1538,4012190,116,4111
1539,4007003,109,4202
1542,2061245,113,4125
1544,4024103,105,4111
1545,6082236,120,4110
1546,4002076,104,4109
1547,5047174,101,4114
1548,2058033,102,4109
1549,5048329,120,4110
1550,5040068,104,4198
1551,1015013,105,4111
1553,6005080,110,4111
1554,4031457,109,4107
1555,3011217,102,4109
1556,6032038,114,5305
1557,2052144,102,4109
1558,4030107,109,4203
1559,6039055,121,4110
1560,6068280,110,4101
1561,6065347,110,4107
1562,2071345,113,4111
1563,2045023,105,4111
1564,6094113,106,4125
1565,6029055,114,5305
1566,2056352,104,4109
1569,5003365,102,4117
1570,4026136,104,4109
1571,5003143,102,4109
1572,2052331,114,5305
1573,1112097,102,4128
1574,7005265,117,4125
1575,4038228,102,4109
1576,7005245,106,4125
1577,2019242,122,4110
1578,1090105,105,4111
1579,2016201,104,4198
1580,2074185,102,4109
1581,5054012,104,4109
1582,6074021,120,4110
1584,6064283,110,4101
1585,4064030,109,4107
1586,7048166,113,4125
1587,5041250,106,4170
1588,2046124,102,4109
1590,7030068,106,4101
1591,6131025,103,4187
1592,2061257,113,4125
1593,2053451,113,4125
1594,6093022,110,4107
1596,5054091,107,4125
1599,6014024,120,4110
1601,6060277,102,4109
1603,5029607,106,4170
1604,1081192,116,5223
1605,2019026,113,4125
1607,6079317,108,4110
1608,3040225,113,4125
1609,5051233,113,4125
1610,2060001,105,4111
1612,2062094,120,4110
1613,4066209,105,4111
1614,1083046,102,4109
1615,3029191,116,5223
1616,1089061,103,4187
1617,2023089,104,4198
1618,1099457,109,4107
1619,2059003,102,4109
1620,7005120,109,4107
1621,4036010,109,4202
1622,4032156,116,5223
1623,4027103,103,4187
1624,6009042,114,4114
1625,5062127,117,4125
1626,2071209,113,4125
1627,6035054,123,4110
1628,2072131,112,4208
1629,4013028,114,4114
1630,1075067,109,4202
1631,1021016,104,4117
1632,2070310,114,4114
1633,7036234,102,4109
1635,4031049,102,4128
1636,2012048,104,4109
1638,2043188,114,4114
1639,6104055,107,4111
1640,2065120,110,4101
1641,6029437,106,5225
1642,2075179,122,4110
1643,6033265,123,4110
1644,1116042,102,4125
1646,4006094,102,4198
1648,5044500,106,5225
1649,4021193,117,4125
1651,4047183,102,4206
1652,2073140,104,4109
1653,2075200,113,4125
1654,6019199,106,5225
1655,4012009,104,4109
1658,3030040,101,4114
1659,2058215,104,4109
1660,5044140,114,4110
1662,5044049,110,4109
1663,2044373,113,4107
1664,1034179,106,4170
1665,1074281,102,4198
1666,6060459,110,4101
1667,5045409,110,4107
1668,1055040,109,4107
1669,1102033,104,4109
1670,1073427,106,5239
1671,2076463,102,4198
1672,1100324,110,4107
1673,6020479,101,4114
1675,5003273,113,4125
1676,3024558,113,4107
1677,1070016,106,4107
1678,4003291,103,4187
1679,2071280,113,4125
1680,1072569,123,4110
1681,1096066,102,4128
1682,2011279,114,4114
1683,5037183,113,4125
1686,2057036,112,4144
1687,5021022,109,4101
1688,2070564,114,4110
1689,5029098,104,4117
1690,3021072,109,4101
1692,4021196,123,4110
1693,3004184,102,4202
1694,7006422,113,4125
1695,3025376,112,4144
1696,4001247,113,4125
1697,1104014,104,4109
1698,3036235,113,4125
1700,2071231,109,4107
1701,6040125,101,4114
1702,2068006,109,4111
1703,4006073,109,4202
1704,4021040,113,4125
1706,1024012,114,5305
1707,6064139,110,5227
1708,1083152,109,4107
1709,2076162,116,5223
1710,2071404,102,4198
1711,6088396,112,4208
1713,4047006,113,4125
1714,2054499,106,5239
1716,2063208,111,4111
1717,5005044,104,5210
1718,4019256,114,5305
1719,3036205,104,4109
1721,4003101,111,4111
1722,4061074,122,4110
1723,2044406,111,4111
1725,2074217,113,4125
1726,3016117,112,4144
1727,2054151,114,5305
1728,6064011,104,4117
1729,3019118,116,5223
1730,6083303,107,4118
1731,3013061,102,4128
1732,6090232,106,4208
1733,6091343,104,4109
1734,1021155,104,4136
1735,1029047,113,4107
1736,6133174,102,4128
1737,4009035,114,4114
1739,6063255,117,4125
1740,3028020,117,4125
1742,2054368,102,4128
1744,4059045,117,4114
1747,4050196,114,4114
1749,5054138,114,4110
1750,4024085,104,4109
1751,6037183,119,4124
1752,1065135,110,5201
1753,4019028,109,4107
1754,3011364,114,4114
1755,6052072,110,5227
1756,6048082,110,5227
1757,4035406,109,4107
1758,6061120,102,4117
1759,4024213,122,4110
1760,3044063,109,4107
1761,5037048,106,4111
1762,1078431,123,4110
1763,1071059,114,4114
1765,6059355,110,5227
1766,6030343,113,4125
1767,1080158,109,4107
1769,2045417,104,4117
1770,6015098,123,4110
1771,4006031,113,4125
1772,2025382,113,4125
1773,6088273,114,4114
1774,2075153,113,4125
1775,4042024,104,4117
1776,1021080,113,4125
1777,5044193,110,4107
1778,6059123,110,4107
1779,5044175,123,4110
1780,6062112,104,4198
1781,3027038,109,4111
1782,2053180,102,4128
1783,6085481,110,4107
1784,6087479,109,4101
1786,4038222,104,5210
1787,2055056,109,4101
1788,4060152,112,4144
1789,3024176,114,5305
1790,1079055,102,4125
1791,2024383,104,4117
1793,2039262,114,4114
1794,4039205,109,4101
1795,2043244,115,4111
1796,4055041,107,4125
1797,2019428,104,4117
1798,4024092,116,5223
1799,2068325,102,4128
1801,3045322,113,4109
1802,2054354,123,4110
1803,5045072,114,5305
1804,1017016,109,4107
1805,6076097,111,4111
1806,6089408,104,4117
1808,4007449,114,4114
1809,3015001,109,4107
1812,1053071,102,4128
1813,2026224,106,4111
1814,3007064,109,4202
1816,2023264,109,4107
1817,6019166,114,4114
1818,1025085,110,4109
1819,5064076,106,4107
1820,4018045,102,4125
1821,2018034,114,4114
1822,6108095,110,4109
1823,4024021,110,4107
1826,2033077,117,4125
1827,6095004,107,4111
1828,2054267,102,4128
1829,1027284,117,4114
1830,4001026,113,4111
1831,5020024,110,4107
1832,4038069,112,4144
1833,2020159,122,4110
1834,4005257,122,4110
1835,1078269,106,4107
1836,5012010,104,4117
1837,1067050,102,4128
1838,5037321,106,4170
1839,1072580,104,5210
1840,1083158,109,4107
1843,4001055,117,4125
1844,6059468,110,4107
1845,2002314,104,5210
1848,6026004,123,4110
1850,6056014,110,4107
1851,6064292,110,5227
1852,5032212,106,5239
1853,2075031,109,4202
1854,2019358,104,4198
1855,1074194,117,4125
1857,3019096,102,4128
1858,1014012,111,4111
1859,3046157,114,4114
1860,6092079,114,4114
1862,6063276,110,4107
1863,5051044,114,4114
1864,2016140,110,4109
1865,1034111,122,4110
1866,6091453,114,4114
1867,4038171,109,4202
1868,5004228,102,4128
1869,6115004,118,4110
1870,6037301,120,4187
1871,2047032,102,4128
1872,5030597,114,4114
1873,5011075,114,4114
1875,2043234,102,4206
1876,3019097,104,5210
1877,2063044,102,4128
1878,2042395,104,5210
1879,6040179,114,4110
1880,3018059,106,4109
1882,2016002,102,4128
1883,1099632,106,5239
1884,5051180,101,4111
1885,2075096,104,4117
1886,7011384,109,4107
1887,4030059,117,4125
1888,7039076,103,4111
1889,7010197,118,4110
1890,4066139,104,4198
1891,2053128,109,4109
1892,6073098,104,4198
1893,2073178,111,4111
1895,7025200,114,4114
1896,5007416,102,4128
1898,2064368,108,4111
1899,3005042,117,4125
1900,4037351,109,4107
1901,5009031,106,4170
1904,4002228,111,4111
1906,1080222,114,4110
1907,2041507,113,4107
1908,1077666,118,4110
1909,3031231,118,4110
1910,4041129,104,4198
1912,4030401,109,4111
1913,7035102,115,4111
1914,5053162,106,4111
1915,3040187,109,4111
1916,3019106,102,4128
1917,5044219,117,4125
1920,6020277,117,4125
1921,2073035,109,4109
1922,2075214,104,4117
1923,6042125,107,4125
1924,3017013,102,4206
1925,2056388,106,4107
1926,6037141,112,4144
1927,4060312,104,4112
1928,2019346,113,4107
1929,1070090,101,4110
1932,6082287,110,4109
1933,5044372,117,4125
1934,5030038,117,4125
1935,2001070,117,4125
1936,2048359,115,4111
1937,2024260,117,4125
1938,2055134,113,4109
1939,2073190,118,4110
1941,2055308,117,4125
1942,4031453,113,4136
1943,1006026,109,4101
1944,1018155,118,4110
1946,1078411,115,4111
1947,4021473,106,5239
1948,2031399,103,4111
1949,2067210,102,4128
1950,5010040,102,4128
1951,4031112,117,4125
1953,3029182,115,4111
1954,3039062,117,4114
1955,4050139,118,4110
1956,2073183,104,4112
1957,6058007,110,5201
1960,1095107,104,4136
1961,4049120,118,4110
1962,5002333,102,4128
1963,3029070,104,4136
1964,6063278,111,5217
1965,6063450,110,4125
1966,4056005,116,4125
1967,2059020,118,4110
1968,2052161,104,4117
1969,6038082,109,4111
1971,1009014,109,4202
1972,6042070,102,4128
1974,2043317,106,5239
1975,6098148,110,4107
1976,6080334,106,5239
1977,2052176,114,4111
1978,3040091,104,4136
1979,5037230,106,5239
1981,6062113,110,5227
1983,4033009,109,4109
1984,6036053,106,4170
1986,2075027,106,5239
1987,2042178,104,4136
1989,6033168,115,4110
1991,2059134,104,4136
1992,6040119,101,4111
1993,2054272,102,4128
1994,5050050,106,4170
1995,1028230,113,4117
1996,2074132,104,4136
1997,5048278,110,4107
1998,5063164,102,4128
1999,6117156,120,4187
2000,1085037,107,4125
2001,4006352,112,4208
2002,7030417,104,5210
2003,4021091,112,4144
2004,1018338,108,4111
2005,4015129,104,4112
2006,7032125,102,4128
2007,6062020,117,4125
2008,5046310,101,4111
2009,1091070,106,5239
2010,6038083,112,4144
2012,6029229,112,4144
2013,2067153,109,4203
2014,7037189,107,4118
2015,2051013,119,4124
2016,2064172,117,4114
2017,4041239,118,4181
2019,2050299,109,4107
2020,4039226,112,4208
2021,2040227,102,4128
2022,6036423,120,4187
2023,7011273,109,4107
2024,3042019,112,4208
2027,2040012,114,4111
2028,5041218,106,4101
2029,4063105,102,4206
2031,6065092,110,4125
2034,4034235,109,4107
2035,1092028,102,4125
2036,4064143,109,4101
2037,6047048,110,4109
2039,1052065,101,4111
2040,6025165,107,4125
2042,5024099,109,4111
2043,6088313,118,4181
2044,2058248,104,4136
2046,6092473,107,4125
2047,7027439,113,4107
2048,4059551,109,4101
2049,6081371,106,4170
2050,6036486,115,4111
2051,4062212,104,4136
2052,6048060,102,4128
2054,6103125,114,4111
2055,2060062,110,4107
2056,5002066,106,4107
2057,2009292,110,4107
2058,3022145,102,4128
2059,4014068,117,4125
2060,2010305,117,4125
2061,4011231,111,5217
2062,4044189,109,4111
2063,7035280,117,4125
2064,3035064,116,4125
2065,2060504,114,4111
2066,1027035,110,4107
2067,2044316,101,4111
2068,7032088,106,4107
2069,4061379,106,4107
2070,2072168,106,4101
2071,6041288,114,4111
2072,2049219,113,4107
2073,2071491,110,4107
2074,6044036,106,5239
2075,1100371,102,4128
2076,3039313,112,4208
2078,4050044,117,4125
2080,6025342,118,4181
2081,6059364,110,4109
2083,1101305,101,4111
2084,1094119,117,4107
2086,3044141,106,4202
2087,5037274,104,4136
2088,6046016,102,520C
2089,6084205,107,4118
2090,6134236,109,4101
2091,5017095,106,4109
2092,7042070,110,4107
2093,2069263,106,4101
2094,1066047,110,5227
2096,2015224,110,4107
2097,3044173,106,4107
2098,6116173,114,4111
2100,1098025,110,4109
2101,2050187,112,4208
2102,5005395,112,4208
2104,4060395,101,4111
2105,2057072,104,4136
2106,4003119,105,4125
2108,1077679,104,4136
2111,3004163,112,4144
2112,6099149,115,4110
2114,7040139,113,4107
2115,6105002,101,4111
2118,7008011,115,4111
2119,1053335,101,4111
2120,1081222,109,4101
2121,2051205,106,5239
2123,1114077,106,4101
2124,5028343,106,5241
2125,3026401,112,4144
2126,5062316,106,5239
2127,1123004,106,4107
2128,5003349,104,4136
2130,6038453,120,4187
2131,3020099,113,4107
2132,6084306,110,4109
2133,2060137,113,4109
2134,3016215,113,4107
2135,6131104,106,4107
2136,4041120,109,4109
2138,3055172,112,4208
2139,6017181,101,4110
2140,2044318,106,4107
2141,5054112,117,4125
2143,4061332,112,4208
2144,4059264,116,4125
2145,6091090,118,4181
2146,4050245,116,4125
2148,2041130,113,4107
2149,1073004,116,4125
2150,2059264,106,4107
2151,2043461,104,4136
2152,2024362,112,4208
2153,7002233,104,4136
2155,2064030,108,4111
2156,4004266,104,4136
2157,2014032,117,4125
2158,2054345,113,4107
2159,5055079,104,4193
2160,1013109,111,5217
2161,5015123,117,4125
2163,1097099,106,4107
2164,4038201,106,5239
2165,2042146,106,4107
2166,3033175,104,4193
2167,2043267,107,4125
2168,6058045,120,4187
2169,6071033,110,4109
2170,6055241,110,5227
2172,2046095,110,5227
2173,4044279,104,4105
2176,4068096,107,4125
2177,1015059,107,4125
2178,4062202,114,4110
2179,6085022,115,4111
2180,2069434,120,4187
2181,2013027,113,4107
2182,6072161,110,4109
2183,3028172,112,4144
2184,1028185,110,4109
2185,7030655,113,4107
2187,4037061,109,4111
2188,3039003,106,5241
2189,7047068,106,4107
2190,7002409,114,4111
2192,3032076,114,4111
2193,2070088,115,4110
2194,2005125,113,4107
2195,5017098,106,4107
2197,2058023,106,4107
2198,5005150,109,4101
2199,1077300,113,4107
2200,7036134,113,4107
2201,2070597,113,4107
2202,1118135,106,5201
2203,4036370,104,4193
2205,4046229,109,4203
2207,4030323,113,4107
2208,1003069,115,4111
2210,3026041,109,4109
2212,6041212,101,4110
2213,4036059,109,4109
2214,5030212,109,4101
2215,3036174,104,4105
2216,4029173,106,5201
2217,2060199,104,4193
2218,4016575,106,5239
2219,3011157,106,4101
2220,3033170,107,4125
2221,6039028,120,4111
2222,7033244,116,4125
2223,4003115,104,4193
2224,2019092,104,4193
2225,3023048,112,4144
2226,3039202,106,4101
2227,6044042,107,4117
2228,4028115,109,4109
2229,6098139,115,4111
2230,6093412,109,4111
2231,7005402,103,4111
2232,4018312,107,4125
2233,6088120,110,4127
2234,1033169,110,5227
2235,6083016,101,4111
2237,2010191,109,4109
2238,3027084,109,4109
2239,2073386,106,4202
2240,1068155,110,4109
2242,2021508,104,4193
2243,6076492,119,4124
2246,4041119,113,4107
2247,6064165,110,4109
2249,1109124,104,4193
2251,6062323,110,4127
2252,5033046,106,5241
2255,6019335,110,4109
2257,2055010,106,4101
2258,5060087,110,5227
2259,1055210,102,520C
2261,1055405,102,4201
2262,3026357,113,4109
2263,6026078,110,4109
2266,2063240,104,4139
2267,6068098,110,4127
2268,2053403,107,4125
2269,5011224,106,5241
2270,3045096,112,4144
2271,3038080,115,4111
2272,4024120,116,4125
2273,5046315,110,4109
2275,4021123,113,4107
2276,2007076,104,4105
2278,5047386,114,4111
2279,2062100,114,4111
2280,6081163,113,5606
2281,1082012,102,4125
2282,4024075,113,4107
2283,3056042,114,4111
2286,2075215,113,4107
2287,5052026,110,4109
2288,6082098,108,4111
2289,2022009,103,4111
2292,3045005,115,4111
2293,5045187,117,4107
2294,6089101,110,5227
2295,6072025,109,4109
2296,6055043,106,4111
2297,1018173,110,4109
2298,2048493,109,4109
2299,6076228,115,4111
2300,1074256,110,4109
2301,5008138,106,4127
2302,6111042,106,4101
2303,1056040,113,4107
2304,5013079,117,4107
2306,1101426,110,4127
2307,2073327,113,4107
2308,6016121,101,4111
2310,3030079,112,4144
2311,6038016,110,4109
2312,4059542,104,4125
2313,2058174,108,4111
2314,6083026,109,4203
2315,2074210,102,4125
2317,5010291,113,4109
2318,6060062,110,4109
2318,5048078,117,4107
2320,6070034,113,4117
2321,5046351,112,4144
2322,4059118,116,4125
2323,5028111,114,4111
2324,2074003,109,4109
2325,3028199,115,4111
2326,4002329,109,4109
2327,4004555,117,4107
2328,2063143,116,4125
2329,1070179,104,4105
2330,2045350,109,4109
2331,6068125,106,4208
2332,4039057,117,4107
2333,1040231,104,4105
2334,6079143,110,4109
2335,2071041,106,4202
2336,3031359,123,4124
2337,1092019,113,4117
2339,7005525,119,4124
2340,1050048,102,4125
2341,7014324,115,4111
2342,2071292,115,4111
2344,3039325,106,5241
2345,3024590,113,4127
2346,2056300,109,4109
2347,4049052,117,4107
2348,2044401,108,4110
2349,2033113,104,4139
2350,6085266,110,4109
2351,2050256,106,5241
2352,1077604,110,4109
2353,5061197,109,4111
2354,4006145,106,5201
2355,1004071,106,5201
2356,4051059,108,4111
2357,4050014,109,4109
2358,1083148,106,4127
2359,6077195,114,4111
2360,4064097,116,4125
2362,3034167,106,4127
2365,4065235,102,520C
2366,1101209,102,520C
2367,5017264,109,4111
2368,4028074,117,4107
2369,7048171,104,4105
2370,1051029,117,4107
2371,2054200,114,4111
2372,2049167,116,4125
2373,5058212,106,4202
2376,6098122,112,4144
2377,1110046,114,4111
2379,4033375,109,4109
2380,1048108,106,5210
2381,4002140,117,4107
2382,1043066,109,4109
2383,3055171,106,4109
2384,6094150,114,4110
2385,1095093,102,4201
2386,3045303,112,4144
2387,2039368,109,4109
2388,4007370,113,4117
2391,4057070,106,5201
2392,2021395,108,4111
2393,4033122,117,4107
2394,7014366,115,4125
2395,2072260,102,4107
2396,4018406,106,5201
2397,5044126,101,4111
2398,6043087,107,4118
2399,4021292,117,4107
2402,6052033,107,4117
2403,5005346,106,4109
2408,6034221,110,4109
2409,6030033,116,4125
2410,4015022,117,4107
2412,4030358,101,4111
2413,2043180,109,4109
2414,2074090,109,4202
2415,7005448,104,4105
2416,6041179,114,4111
2418,5022081,117,4107
2419,2006087,115,4110
2420,2048477,104,4105
2421,2059210,115,4111
2422,6090363,104,4105
2424,2075190,109,4123
2426,4037252,117,4107
2427,6083138,110,4109
2428,1100471,109,4109
2429,3024529,108,4111
2430,5047060,106,4109
2431,1013115,108,4111
2432,2073319,106,4202
2433,2044442,116,4125
2434,1114063,117,4107
2437,3052024,114,4111
2438,2043272,109,4109
2439,2062217,116,4125
2440,6061204,110,4109
2441,2005168,103,4111
2442,2041173,103,4111
2443,4040056,104,4105
2445,1086084,106,5201
2446,4015388,103,4110
2447,5008077,106,4109
2449,4006377,104,4105
2450,1079257,117,4107
2451,4040235,113,4136
2452,5012014,107,4117
2453,2067200,109,4207
2455,2064257,103,4110
2456,1102060,108,4110
2457,1094140,110,4127
2458,3003101,117,4107
2459,1106031,119,4124
2460,2031197,104,4105
2461,2056247,108,4111
2463,4026159,112,4110
2464,2026241,116,4125
2465,4060018,102,4125
2467,2026020,113,4111
2468,2067390,103,4110
2469,1074262,111,5217
2470,6057041,105,4125
2471,6037382,113,4111
2472,1070176,109,4109
2474,4029160,117,4107
2475,6034192,106,4109
2476,3019136,119,4124
2477,1030091,123,4124
2478,6104021,113,4111
2479,2042391,113,4109
2480,1004094,107,4107
2481,4007204,113,4136
2482,3042110,117,4107
2483,1046060,113,4109
2486,5048256,116,4113
2487,1078105,107,4118
2488,2064402,117,4107
2489,5007470,106,4109
2490,2071101,101,4111
2491,2047082,113,4117
2492,1088022,114,4111
2493,1005008,102,520C
2495,7033108,104,4192
2496,1032203,110,4127
2497,2042080,109,4207
2498,4051244,114,4111
2499,2057211,109,4109
2501,1066079,113,4117
2502,2068155,106,4202
2504,4017116,105,4125
2506,2054052,115,4111
2507,6019364,106,4202
2510,5050154,110,4127
2511,2026329,113,4111
2512,2076413,113,4109
2513,1102110,113,4136
2514,1056060,105,4125
2515,2071486,113,4117
2516,6122063,121,4110
2517,3026422,108,4111
2518,5053106,123,4124
2519,5055020,114,4111
2520,4016423,116,4125
2522,2069052,109,4109
2524,3035239,108,4111
2525,2043488,113,4117
2526,2033408,104,4192
2527,2071064,102,4107
2528,4036373,116,4125
2530,6094125,113,4117
2531,6040100,123,4124
2532,4062068,116,4113
2533,3030182,109,4109
2534,5055283,113,5606
2535,6062150,110,4127
2536,5012102,116,4125
2537,5034375,108,4111
2538,6079149,110,4127
2539,2071482,112,4110
2540,6035209,106,5222
2541,2020222,114,4111
2542,5032102,117,4109
2543,2067098,114,4111
2545,1114058,107,4107
2548,5045420,109,4109
2549,1011006,108,4111
2551,2052063,117,4198
2553,2071307,116,4125
2554,5058311,107,4107
2555,6005106,113,4111
2556,7013280,113,4111
2557,7010385,109,4109
2558,6089388,108,4111
2559,2020046,113,4111
2560,2059204,108,4111
2562,3045111,109,4109
2564,4045342,109,4109
2565,1053332,116,4125
2566,6062380,110,5207
2569,3020098,102,520C
2571,6091235,105,4125
2572,2056119,103,4110
2574,4013116,109,4109
2575,1032134,121,4110
2577,4005376,106,4202
2579,5042098,106,4127
2581,6084373,103,4111
2582,2067081,109,4109
2583,6021318,116,4125
2584,6059025,121,4111
2585,1053269,113,4109
2586,6046246,110,4127
2587,2041705,104,4139
2589,2059148,113,4109
2590,5035084,123,4124
2591,1006126,116,4125
2594,2043412,107,4107
2596,7011341,106,4109
2598,2047020,113,4109
2599,3043061,113,4109
2600,4050188,104,4105
2601,3005016,104,4105
2602,4015296,113,4109
2605,2042121,106,4202
2607,3040010,113,4136
2609,6131043,113,4117
2610,3035184,113,4109
2611,6033218,112,4110
2612,7036094,113,4136
2613,6118316,105,4111
2614,5012224,105,4125
2615,4027005,106,5210
2617,3055322,106,4109
2618,6052046,110,4132
2619,1099346,102,520C
2620,5047175,106,4109
2621,5011177,114,4111
2622,4015016,114,4111
2623,6101091,103,4187
2624,6090398,110,4127
2625,3038029,103,4111
2626,2067246,104,4107
2627,7035317,103,4111
2628,1018430,114,4111
2629,1031265,106,4202
2630,5045006,106,4109
2631,5003447,104,4105
2632,6055133,110,4127
2633,3021051,106,4109
2635,5033409,114,4111
2637,1062036,117,4116
2638,1023046,102,4109
2639,2063077,108,4111
2640,2053325,104,4139
2641,5041063,106,4109
2642,6137056,103,4111
2643,2021333,106,4109
2644,4023101,106,4109
2645,4010018,123,4124
2646,7027018,113,4109
2647,7033364,103,4111
2648,7030261,113,4117
2649,2074060,116,4113
2651,5011005,106,4109
2653,5024083,101,5255
2654,4036203,113,4109
2655,6098158,116,4125
2656,2071390,113,4109
2657,4059564,116,5254
2658,7010515,102,520C
2659,1102115,106,5210
2661,6090443,106,4109
2662,2076220,113,4109
2663,2049085,107,4107
2666,7007160,117,4117
2667,6059045,106,4122
2670,3029109,106,4109
2671,2006282,103,4111
2672,4015440,102,520C
2673,3035174,116,4125
2674,6062393,110,4127
2675,7030023,106,5210
2676,2072111,117,4109
2677,5004103,106,5210
2678,2023156,103,4111
2680,2052172,102,520C
2682,6037363,116,4125
2683,3040235,109,4103
2685,6082025,107,4117
2687,6110101,107,410T
2688,4031133,116,4125
2690,6042022,120,4111
2691,6059413,110,4127
2692,6081324,116,4125
2693,2017022,104,4139
2694,1030201,106,5210
2695,1007077,116,4125
2696,2061190,113,4109
2697,1027082,109,4123
2698,5050003,103,4111
2699,1006086,117,4117
2700,2065013,104,4107
2701,6038334,106,5215
2702,2073337,113,4109
2703,2049100,113,4109
2705,6100188,106,4127
2706,7030130,113,4109
2707,2071097,106,4202
2708,4034322,109,4123
2709,2050491,113,4109
2710,6091326,116,4125
2711,4053165,116,4125
2712,3011451,104,4139
2713,7031184,105,4125
2716,5049043,101,5216
2718,3005012,104,4139
2719,2046010,104,4125
2720,1055221,105,4125
2721,2049199,113,4109
2722,1047009,113,4136
2723,5012107,116,5254
2724,2065023,104,4139
2725,5024100,106,4127
2726,4049212,116,4125
2727,7045132,102,4107
2730,6084084,121,4111
2732,5055032,106,4122
2733,6088111,107,4117
2734,4065034,106,5210
2736,2002319,106,4202
2738,2006208,113,4109
2739,6080237,105,4125
2741,6046096,105,4125
2742,7014253,103,4111
2743,6073173,106,4122
2744,1102196,111,4125
2745,3045363,114,4125
2746,6060183,117,4117
2749,2054056,106,5210
2750,4057137,113,4109
2751,2008024,109,4123
2754,7028229,113,4109
2757,3024121,104,4139
2758,1101571,111,4125
2759,7030108,113,4109
2760,2073273,113,4109
2762,5034286,107,4107
2763,2045422,117,4109
2764,7002299,106,4122
2765,6041209,106,4105
2766,3025367,113,4109
2768,6064421,110,4107
2769,3021271,102,4201
2770,2064210,109,4123
2772,1111140,102,4107
2773,1094075,114,4125
2774,5055206,121,4111
2776,5011204,113,4109
2777,5044334,114,4125
2778,6060394,110,4132
2779,7035018,113,4109
2781,2076387,104,4139
2782,5003440,106,5215
2783,1074109,102,4201
2784,6089308,112,4110
2785,1053341,113,4109
2787,1101290,102,4107
2789,4007086,119,4111
2790,2033271,116,4107
2791,5055265,116,4113
2792,4007058,106,4202
2793,2048447,113,4109
2794,2041362,107,4107
2795,7034011,113,4109
2796,6063477,121,4111
2798,3019203,117,4198
2799,1091093,105,4125
2800,4018346,109,4123
2801,2062119,104,4139
2804,6037418,121,4111
2806,6030117,114,4125
2807,2072010,113,4109
2808,2053228,113,4109
2810,6043211,110,4125
2811,6110007,113,4109
2812,6089028,105,4125
2814,5017155,106,4127
2815,7008154,116,4107
2816,4058130,123,4111
2817,6060135,110,4132
2818,4051100,117,4109
2819,1071137,102,4117
2820,1077327,107,4109
2822,4004428,113,4127
2823,5060044,113,4127
2824,1020035,105,4125
2825,6063296,106,4127
2826,5052066,101,4114
2827,2074100,101,5255
2828,2017198,106,4127
2829,2074074,113,4136
