Rank,AdvRollNo,InsCode,BranchCode
1298,3003077,101,4111
1299,1055182,104,4136
1300,2032314,113,4107
1302,6041096,114,4111
1304,6057140,113,4107
1305,7034123,104,4105
1306,6094082,110,4107
1308,5031095,106,5222
1309,1085379,103,4110
1310,6091449,114,5305
1311,1068300,123,4110
1312,7045333,104,4136
1313,2050171,113,4109
1314,5030594,106,5241
1315,3004079,120,4187
1316,7046051,113,4107
1317,2068263,102,520C
1318,5002168,113,4109
1319,4033083,113,4107
1320,1114078,110,4107
1323,2040033,109,4109
1324,2068323,110,5602
1327,1101284,110,4127
1328,7027233,110,4107
1329,3041100,110,4107
1330,6021077,114,4111
1331,6017227,101,4111
1333,2028105,109,4101
1334,2070389,109,4202
1335,4016548,113,4107
1336,6029050,106,4109
1337,1072051,110,4127
1338,2022058,113,4107
1339,5061436,119,4124
1340,2058246,109,4109
1341,7047086,116,4125
1342,7009113,103,4111
1343,1089403,102,4107
1344,6037438,106,4109
1345,2050345,113,4109
1346,7044386,113,4109
1349,1067098,102,5235
1350,4019067,102,520C
1352,7035382,116,4125
1353,2001257,115,4111
1354,2076106,108,4111
1355,2073369,115,4111
1359,4061230,109,4109
1360,6005091,107,4118
1362,1074458,102,4201
1363,1077659,115,4110
